birthDateDay,birthDateMonth,birthDateYear,bodytype,cats,childrenHave,childrenWant,diet,dogs,drinking,drugs,educationModifier,educationValue,gender,heightCm,locationCountryCode,locationFormatted,monogamous,orientation,religionModifier,religionValue,sign,smoking,status,username,weed
26,12,1991,rather_not_say,,doesnt_have,might_want,,,socially,never,,,woman,0,tw,taipei,,straight,,,,no,open_relationship,angyfan,
7,12,1982,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,anishi_dj,
12,11,1994,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,anita__00,
2,9,1985,overweight,,doesnt_have,might_want,,has_dogs,,never,,university,woman,0,tw,taipei,,straight,,,virgo,no,single,anitainmytwlife,
15,8,1973,average_build,,doesnt_have,doesnt_want,omnivore,,socially,never,,,woman,159,tw,taipei,monogamous,straight,,,leo,no,single,anitalee815,
19,9,1985,,,,,omnivore,has_dogs,socially,never,,university,woman,158,tw,taipei,,straight,,,,no,single,annachao,
23,5,1982,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,annacookie_taco,
27,2,1996,fit,has_cats,doesnt_have,,,has_dogs,socially,never,,,woman,165,tw,tai-chung-shih,,straight,,,pisces,no,single,annalin27,
20,5,1987,,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,gemini,no,single,annattaipei,
11,9,1978,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,anne911,
1,4,1967,average_build,,doesnt_have,,omnivore,,not_at_all,never,,university,woman,155,tw,tai-chung-shih,,straight,,,aquarius,no,single,annewu,
10,3,1981,average_build,,doesnt_have,might_want,omnivore,,socially,never,,university,woman,167,tw,tai-chung-shih,,straight,but_its_not_important,agnosticism,pisces,no,single,annfish,
30,11,1986,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,no,single,anngo0229,
25,10,1986,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,annie165,
2,3,1994,,,,,,,not_at_all,never,,university,woman,160,tw,pei-chi-hu,,straight,,,,no,single,annie_lin,
26,12,1961,thin,,has,doesnt_want,omnivore,has_dogs,not_at_all,never,working_on,university,woman,173,tw,meng-hsia-keng,monogamous,straight,and_its_important,christianity,capricorn,no,single,anniechiang,
6,12,1993,,,doesnt_have,,omnivore,,socially,never,,university,woman,163,tw,taipei,,straight,,,sagittarius,no,single,annietsai,
28,11,1987,thin,,,,,,socially,,,,woman,172,tw,taipei,,straight,,,,no,single,annleenn,
14,12,1994,rather_not_say,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,annliao,
12,6,1987,fit,,,,,,socially,never,,,woman,155,tw,taipei,,straight,,,,no,single,annpai,
27,5,1998,,has_cats,,,,has_dogs,socially,never,,university,woman,150,tw,,,straight,,,,no,single,annthecutie,
16,3,1992,,,,,,,not_at_all,never,,university,woman,155,tw,hung-i-li,,straight,,,pisces,no,single,anohjmisaki,
5,12,1986,,,doesnt_have,,omnivore,,socially,never,,university,woman,168,tw,taipei,monogamous,straight,,agnosticism,sagittarius,no,seeing_someone,anonymousvfromtw,
4,2,1993,,,doesnt_have,wants,,,socially,never,,,woman,0,tw,taipei,,straight,,,,no,single,antjetaiwan,
25,2,1993,,,,,,,,,,,man,0,tw,,,straight,,,,,single,antoinetwfr,
8,1,1985,fit,,,,,,socially,never,,post_grad,man,182,tw,wu-fu-tsun,,straight,,christianity,aries,no,single,antonytku,
1,9,1979,fit,,doesnt_have,,,,socially,,,,man,188,tw,taipei,,straight,,,,no,single,antwainui,
30,1,1987,average_build,,,,,,socially,never,,,man,0,tw,taipei,,straight,,hinduism,,sometimes,single,anurag0009,
30,5,1996,,,doesnt_have,,,,socially,never,working_on,university,woman,0,tw,tao-yan,monogamous,straight,,christianity,gemini,no,single,anutamoscow,
17,2,1994,,,,,,,,never,,,woman,0,tw,chang-hua,,straight,,,,,single,anyacloud,
18,10,1982,average_build,has_cats,doesnt_have,,,,socially,never,,university,woman,158,tw,tai-chung-shih,monogamous,straight,but_its_not_important,catholicism,libra,no,single,aoibear,
7,1,1989,fit,,,,,,,never,,,man,176,tw,taipei,,straight,,,,,single,aoielin,
9,4,1987,average_build,,doesnt_have,might_want,omnivore,has_dogs,socially,never,,university,woman,160,tw,taipei,monogamous,straight,,,aries,no,single,apmy,
20,6,1988,,,,,,,socially,never,,,woman,0,tw,taipei,monogamous,bisexual,,buddhism,gemini,no,seeing_someone,applemerry,
8,3,1988,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,appleshih,
4,12,1976,,,,,,,not_at_all,,,,woman,166,tw,taipei,,straight,,christianity,,no,single,aprealtron,
9,4,1994,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,aprilchuuu,
12,4,1986,,,,,,,socially,never,,post_grad,woman,0,tw,taipei,,straight,,,,no,single,aprillai,
29,4,1992,a_little_extra,,doesnt_have,,,,socially,never,,university,woman,155,tw,nan-tzu,,straight,,,taurus,no,single,aprillin1992,
1,8,1972,,,,,,,,never,,,man,0,tw,,,straight,,,,,single,apx70616,
9,1,1974,,,,,omnivore,,socially,never,,post_grad,man,180,tw,taipei,,straight,,,,no,single,archer168,
11,3,1987,fit,,,,omnivore,,not_at_all,never,working_on,,woman,157,tw,tai-chung-shih,,straight,,christianity,pisces,no,single,archieglam,
5,10,1977,,,,,,,,,,,man,0,tw,,,straight,,,,,single,arcularis,
28,7,1987,,,,,,,,,,,man,0,tw,lung-shan,,straight,,,,,single,ardon_t,
26,11,1972,fit,,doesnt_have,,,,socially,never,,two_year_college,woman,155,tw,taipei,monogamous,straight,,,sagittarius,no,single,arenawang,
9,8,1993,,,doesnt_have,,,has_dogs,socially,never,,university,woman,0,tw,yu-chang,,straight,,,,no,single,ariadne0809,
13,9,1996,average_build,,,,,,socially,never,working_on,university,woman,167,tw,taipei,,straight,,,virgo,sometimes,single,ariariwong,
1,10,1993,fit,,,,,,socially,never,,,woman,163,tw,taipei,,straight,,,,no,single,ariechang,
23,12,1990,,,,,,,socially,never,,post_grad,woman,155,tw,taipei,,straight,,,,no,single,ariel1223,
15,4,1992,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,arielforest,
31,3,1977,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,ariesgarcon,
2,11,1996,,,,,,,,,,,woman,0,tw,ping-tung,,straight,,,,,single,arlene283,
7,7,1982,,,,,,,socially,never,,post_grad,man,0,tw,kang-chien,,straight,,,cancer,no,single,arron7760,
25,7,1991,,,,,,,,never,,,man,0,tw,taipei,,straight,,,,,single,arrowwei,
8,11,1976,average_build,,doesnt_have,wants,omnivore,,not_at_all,never,,university,man,164,tw,taipei,monogamous,straight,,,scorpio,no,single,arteago,
25,9,1987,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,artedontcare,
24,6,1992,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,artemis77_taco,
12,8,1984,thin,,,,omnivore,,socially,never,working_on,university,man,170,tw,tai-yeh-chuang,monogamous,straight,,,leo,no,single,artis13,
30,6,1988,fit,,,,,,socially,never,,,man,0,tw,,,straight,,,,,single,arunkp306,
19,3,1984,rather_not_say,,has,,kosher,,socially,never,,high_school,woman,157,tw,kao-hsiung-ka,,straight,,catholicism,pisces,no,single,arvie19,
27,2,1989,,,,,,,,,,,man,0,tw,tai-chung-shih,,straight,,,,,single,asd959697,
27,2,1993,average_build,,,,,,,,working_on,university,man,173,tw,kao-hsiung-ka,,bisexual,,,,,single,asdfg869527,
10,1,1987,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,ash01101987,
1,10,1995,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,ashcrystle,
23,7,1987,,has_cats,doesnt_have,,,,,,,post_grad,woman,0,tw,hsin-cheng she-ch,,straight,,,leo,,single,ashelylu,
22,3,1989,,,,,,,,,,,woman,0,tw,nan-shih-chiao,,straight,,,,,single,ashley517517,
21,7,1990,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,ashley9876_tw,
26,6,1995,,,,,,,,never,,,woman,0,tw,hsi-mei,,straight,,,,,single,ashleychang123,
11,8,1988,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,ashleyformosa,
18,11,1993,,,,,,has_dogs,socially,never,,,woman,165,tw,taipei,,straight,,,,no,single,ashleymors,
19,4,1990,a_little_extra,,,,,,,,,,woman,167,tw,taipei,,straight,,,,no,single,asiatina90,
8,7,1991,,,,,,,,,,,man,178,tw,,,straight,,,,,single,asjk1991,
30,8,1989,,,,,,,,,,,man,0,tw,shui-pien-tou,,straight,,,,,single,asleepwithme,
20,12,1974,fit,,,,,,socially,never,,post_grad,man,175,tw,taipei,,straight,,,,no,single,asodorf,
24,7,1985,average_build,,doesnt_have,doesnt_want,vegetarian,,not_at_all,never,,post_grad,man,183,tw,taipei,,straight,,,leo,no,single,asormer,
27,12,1985,fit,,,,,,socially,never,,,man,177,tw,taipei,,straight,,,capricorn,no,single,asteroid1985,
9,3,1979,fit,,doesnt_have,wants,,has_dogs,socially,never,,post_grad,woman,165,tw,taipei,monogamous,straight,,,,no,single,astrid_tsai,
6,10,1980,fit,,,,,,,,,,woman,170,tw,yung-ho,,straight,,,,,single,asuademma,
22,8,1995,average_build,,doesnt_have,,,,not_at_all,never,,university,woman,165,tw,tai-chung-shih,,straight,,,leo,no,single,atalanta0822,
8,11,1978,,,,,,has_dogs,,,,post_grad,woman,157,tw,taipei,monogamous,straight,,,scorpio,,single,atc0401,
18,2,1989,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,athenalili,
8,1,1981,fit,,,,,,socially,never,,university,woman,154,tw,taipei,monogamous,straight,,,capricorn,no,single,audreycchen,
24,11,1973,,,,,,,socially,never,,,woman,0,tw,tao-yan,,straight,,,,,single,august033,
2,12,1977,,,,,,,,never,,,man,0,tw,ku-ting,,straight,,,,,single,avan77,
12,3,1977,fit,,doesnt_have,,,,,,,university,man,170,tw,taipei,,straight,but_its_not_important,judaism,,no,single,aviho10,
27,4,1976,average_build,,,,,,,never,,,man,0,tw,taipei,,straight,,,,no,single,avocadomy,
20,11,1978,average_build,,doesnt_have,doesnt_want,vegetarian,,socially,never,,post_grad,man,190,tw,chung-lun,monogamous,straight,and_its_important,atheism,scorpio,no,single,axel2178,
4,4,1992,average_build,,,,,,socially,never,,university,man,178,tw,tai-chung-shih,non_monogamous,straight,and_laughing_about_it,christianity,aries,sometimes,open_relationship,axiosel,
16,4,1985,fit,,,,,has_dogs,socially,never,,,woman,157,tw,che-tzu-lu,,straight,,,,no,single,ay12345,
23,6,1976,average_build,,,,,,often,never,,university,man,0,tw,ting-tung-shih,,straight,,catholicism,cancer,no,single,ayman236,
3,7,1991,thin,has_cats,,,,,socially,never,,university,man,168,tw,nei-kan-lin,,straight,and_laughing_about_it,other,cancer,no,single,aysy,
4,4,1975,fit,,,,,,socially,never,,,man,168,tw,taipei,,straight,,,aries,sometimes,single,azamhamid,
28,2,1994,average_build,,doesnt_have,,omnivore,,socially,,working_on,university,man,178,tw,taipei,,straight,,,,no,single,aznwes,
10,9,1983,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,b00910,
10,10,1971,average_build,,doesnt_have,doesnt_want,,,socially,never,,high_school,man,181,tw,taipei,monogamous,straight,,,libra,no,single,babuhuang,
26,1,1975,a_little_extra,,,,,,socially,never,,university,woman,0,tw,chien-pan-chuang,,straight,,,aquarius,no,open_relationship,baby8852,
5,5,1978,fit,,doesnt_have,might_want,omnivore,,not_at_all,,,,woman,161,tw,taipei,monogamous,straight,,,taurus,no,single,babygang,
2,9,1994,rather_not_say,,,wants,,,socially,never,,two_year_college,woman,163,tw,tao-yan,monogamous,straight,,catholicism,virgo,no,single,babyjolens,
29,12,1989,,,,,,,,never,,,man,0,tw,,,straight,,,,,single,bag_o_ayaan,
5,4,1984,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,bag_o_dorris,
16,2,1989,thin,,,,,,socially,never,,university,woman,162,tw,p'ing-chen,,straight,,other,aquarius,no,single,bag_o_joice,
16,4,1979,,,,,,,,,,,woman,0,tw,shang-feng-shu-chiao,,straight,,,,,single,bag_o_nonie,
11,6,1988,,,,,,,,,,,man,0,tw,,,straight,,,,,single,bag_o_seanl,
17,1,1983,fit,,,,,,,,,,man,171,us,"san diego, united states",,straight,,,,,single,bago_tbear,
10,6,1981,fit,,doesnt_have,,omnivore,,socially,,,university,man,185,tw,kao-hsiung-ka,,straight,,,gemini,sometimes,single,bailz8,
24,8,1988,average_build,,,,omnivore,,socially,never,,post_grad,man,178,tw,hsin-chu,,straight,,,,no,single,bala0824,
5,3,1990,,,,,,,,never,,post_grad,man,0,tw,ming-chih-tsun,,straight,,,,,single,baltec,
1,6,1976,fit,,doesnt_have,,omnivore,,socially,never,,post_grad,woman,165,tw,kao-hsiung-ka,,straight,but_its_not_important,buddhism,gemini,no,single,baltic_matera,
7,1,1981,,,,wants,,,socially,never,working_on,,woman,168,tw,taipei,monogamous,straight,,,capricorn,no,single,banaatnorca,
8,10,1990,thin,has_cats,,,omnivore,,socially,never,,university,man,173,tw,taipei,monogamous,straight,,agnosticism,,no,single,bananajon,
28,9,1982,,,doesnt_have,wants,,,,never,,post_grad,man,0,tw,sha-lu,,straight,,,,no,single,bananalu,
8,4,1989,thin,,,,,,socially,,working_on,two_year_college,woman,0,tw,kao-hsiung-ka,monogamous,straight,,,aries,no,single,baoxin,
7,8,1988,fit,,doesnt_have,,omnivore,,socially,never,,post_grad,man,189,tw,tai-chung-shih,monogamous,straight,,atheism,leo,no,single,baoxiong,
12,9,1988,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,baqx2001,
19,4,1987,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,barashkov1,
28,8,1979,average_build,,doesnt_have,,omnivore,has_dogs,socially,never,,,man,178,tw,taipei,,straight,,,virgo,no,single,barlasung,
5,12,1985,,,,,,,,,,,man,0,tw,taipei,,straight,,,,,single,baron2k,
21,12,1983,fit,,doesnt_have,might_want,omnivore,,not_at_all,never,,,man,187,tw,tai-chung-shih,monogamous,straight,,,sagittarius,no,single,basilhall,
18,4,1982,fit,,,,,,,never,,university,man,182,tw,kao-hsiung-ka,,straight,,,aries,,single,basketboyasaurus,
5,10,1988,,,,,,,socially,,,post_grad,man,0,tw,taipei,,straight,,,,no,single,bastian765,
1,5,1975,curvy,has_cats,doesnt_have,,,,,never,,,woman,170,tw,taipei,,straight,,,taurus,,single,bb55sh,
28,1,1987,thin,,,,,,socially,,,post_grad,man,173,tw,ta-kang-pu,,straight,but_its_not_important,catholicism,aquarius,no,single,bblase,
1,1,1982,average_build,,,,,,often,never,,university,man,175,tw,taipei,,straight,,,aquarius,no,single,bcbcbc38,
11,11,1988,average_build,,,,,,socially,never,,university,woman,160,tw,yan-lin,,straight,,,scorpio,no,single,bclilian,
3,4,1984,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,bcwc,
10,4,1966,,,,,,,,,,,woman,0,tw,lung-shan,,straight,,,,no,single,bdmasa,
26,12,1983,average_build,,,,,,socially,never,,,woman,167,tw,taipei,,straight,,,,no,single,bearbearstar,
8,6,1983,,,,,,,socially,never,,,woman,0,tw,taipei,,straight,,,,no,single,bearkuo,
31,8,1986,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,bebelilian,
31,8,1988,thin,,,,,,socially,never,,,woman,161,tw,shan-hua,,straight,,,,no,single,bebo0831,
5,5,1972,thin,,doesnt_have,,omnivore,has_dogs,,never,,post_grad,woman,157,tw,taipei,monogamous,straight,,,,no,single,becky5955,
27,6,1992,curvy,,doesnt_have,,,,socially,never,,,woman,161,tw,tsung-tzu-liao,,straight,,,cancer,no,single,becky627,
17,11,1987,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,beckyhsieh,
10,7,1987,,,,,,,,never,,,man,0,tw,ta-chu-keng,,straight,,,,no,single,becooldocool,
23,4,1973,fit,,,,,,often,never,,,man,177,tw,kao-hsiung-ka,,straight,,,,sometimes,single,bee47,
18,8,1991,,,,,,,,never,,,woman,0,tw,tao-yan,,straight,,,,,single,befinebehappy,
14,8,1993,fit,has_cats,doesnt_have,,omnivore,,not_at_all,never,dropped_out_of,university,woman,166,tw,tai-chung-shih,monogamous,straight,,atheism,,no,single,bei-yi,
24,1,1987,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,bei124,
13,8,1988,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,beikuan,
16,7,1981,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,beilahsu,
21,6,1994,,,,,,,not_at_all,never,,,man,0,tw,hsin-ting,,straight,,,,no,single,belivei,
31,12,1980,,,,,,,,never,working_on,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,bella-31,
18,5,1995,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,bellahsu00,
20,1,1980,,,doesnt_have,wants,,has_dogs,socially,never,,university,woman,160,tw,taipei,,straight,,,,no,single,bellahuang0911,
25,5,1989,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,bellastay,
18,10,1993,,,,,,,,,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,belleanrophia,
24,2,1996,,,,,,,,,,,woman,0,tw,kao-hsiung-ka,,straight,,,,,single,bellechen91108,
29,5,1985,,,,,,,,never,,,woman,168,tw,taipei,,straight,,,,,single,bellekk,
22,5,1989,,,doesnt_have,,omnivore,,socially,never,working_on,two_year_college,woman,167,tw,,monogamous,straight,,,,no,single,benamao,
13,11,1997,,,doesnt_have,wants,,has_dogs,socially,,working_on,post_grad,man,177,tw,taipei,,straight,,buddhism,scorpio,,single,benbratsch,
21,11,1990,,,,,,,not_at_all,never,,university,man,168,tw,lien-tzu-keng-kou,,gay,,,,no,single,bencome6868,
5,5,1989,,,,,,,,,,,man,0,tw,chi-lung,,straight,,,,,single,bendysogood,
30,12,1981,,has_cats,doesnt_have,wants,,,socially,never,,university,woman,158,tw,taipei,monogamous,straight,,,capricorn,no,single,benitali,
1,1,1983,,,,,,,socially,,,post_grad,man,0,tw,taipei,,straight,,,,,single,benji23333,
30,3,1970,average_build,,,,,,socially,never,,,man,175,tw,taipei,,straight,,,aries,no,married,bennychou,
1,12,1982,,,,,,,,,,,man,0,tw,tao-yan,,straight,,,,,single,bennycool82,
21,7,1989,,,,,,,,never,,,man,178,tw,taipei,,straight,,,,no,single,bensonxtw,
18,2,1978,,,,,,,socially,,,,man,0,tw,taipei,,straight,,,,no,single,beppe7819,
2,6,1989,,,,,,,socially,never,,,man,0,tw,chang-hua,,straight,,,gemini,no,single,berlinhuang,
3,3,1979,,,,,,,,never,,,man,0,tw,,,straight,,,,,single,berniefox,
19,9,1991,,,,,,,socially,never,,,man,0,tw,taipei,,straight,,,,no,single,bernsiechen,
2,2,1991,fit,,doesnt_have,,,,,never,,,man,175,tw,taipei,,straight,,,aquarius,,single,bert-billie,
10,5,1998,,,,,,,,never,,,man,0,tw,kao-hsiung-ka,,straight,,,,,single,bert852,
15,7,1985,,,,,,,,never,,post_grad,woman,0,tw,ta-an,,straight,,,,no,single,beryleasel,
15,9,1994,fit,,,,,,,,,university,man,170,tw,taipei,,straight,,,,no,single,bestofbritish94,
23,4,1991,,has_cats,doesnt_have,,,,not_at_all,never,,,woman,0,tw,,,straight,,,,no,single,betty80423,
13,7,1996,thin,,doesnt_have,wants,omnivore,has_dogs,not_at_all,never,working_on,high_school,woman,167,tw,chang-hua,monogamous,straight,,,cancer,no,single,betty_bb,
24,9,1987,,,doesnt_have,,vegetarian,,,never,,university,woman,0,tw,ping-tung,,straight,,,,,single,bettychen_taco,
17,6,1985,,,,,,,socially,never,,,woman,0,tw,taipei,non_monogamous,straight,,,,no,open_relationship,bettycheng,
6,3,1987,thin,,doesnt_have,wants,vegetarian,,socially,never,,university,woman,162,tw,taipei,monogamous,straight,,,pisces,no,single,bettychiou,
12,1,1972,average_build,,,,,,socially,never,,,man,172,tw,taipei,,straight,,,capricorn,no,single,betweensilence,
10,10,1995,,,,,,,,,working_on,university,woman,0,tw,taipei,,straight,,,,,single,bexlee95,
28,3,1965,average_build,,doesnt_have,,omnivore,,socially,never,,post_grad,man,170,tw,taipei,,straight,,other,,no,single,beyouself2011,
18,5,1990,,,,,,,,,,,man,0,tw,chien-cheng,,straight,,,,,single,bfatani,
9,12,1992,,,,,,,,never,,,woman,0,tw,chang-hua,,straight,,,,,single,bhebhe_jinky,
30,11,1980,,,,,,,socially,,,university,man,0,tw,taipei,,straight,,,,no,single,bhomart,
23,6,1980,,,doesnt_have,might_want,,has_dogs,socially,never,,university,woman,165,tw,yung-fu,,straight,,,cancer,,single,biancalecirque,
12,8,1979,,,,,,,not_at_all,never,,university,woman,152,tw,taipei,,straight,,,leo,no,single,bianer,
9,7,1987,,,,,,,not_at_all,never,,university,man,171,tw,hua-mei,,straight,,,cancer,no,single,bibi_tsai,
13,11,1989,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,,single,bibipi,
10,9,1987,thin,,doesnt_have,,,,,never,,,woman,160,tw,,,straight,,,virgo,no,single,bibivi,
15,6,1988,,has_cats,,,,has_dogs,often,never,,,man,0,tw,taipei,,straight,,,,,single,bigboss_joe,
24,1,1976,fit,,,,omnivore,,socially,never,,,man,175,tw,,monogamous,straight,,,aquarius,no,single,bigdan0124,
28,4,1985,,,doesnt_have,doesnt_want,,has_dogs,,never,,,woman,175,tw,tai-chung-shih,non_monogamous,straight,,,,yes,single,bignohsu,
30,3,1987,,,,,,,,never,,,woman,160,tw,taipei,,straight,,,,no,single,bigtinymiss,
10,1,1987,,,,,,,,never,,,man,0,tw,y-chao-keng,,straight,,,,,single,billhsu,
6,2,1992,average_build,,doesnt_have,wants,omnivore,has_dogs,socially,never,working_on,,man,173,tw,taipei,monogamous,straight,and_its_important,atheism,aquarius,no,single,billyliu_taco,
11,11,1993,,,,,,,,,,,woman,0,tw,,,straight,,,,,single,binger000,
28,6,1987,average_build,,doesnt_have,might_want,,has_dogs,socially,never,,post_grad,woman,163,tw,taipei,,straight,but_its_not_important,,cancer,no,single,bingoops,
21,6,1986,,,,,,,,,,,woman,0,tw,taipei,,straight,,,,no,single,birdlyh,
7,4,1967,full_figured,,,,,,,,,,man,180,tw,,,straight,,,aries,,single,biscia767,
4,3,1985,average_build,,doesnt_have,wants,,has_dogs,socially,never,,two_year_college,woman,155,tw,hsin-feng,,straight,,catholicism,pisces,no,single,blackjercey,
8,11,1989,average_build,,,,,,socially,never,,two_year_college,woman,165,tw,tao-yan,,straight,,catholicism,scorpio,,single,blackrosescorpio,
13,12,1995,,,,,,,,never,,,woman,0,tw,taipei,,straight,,,,,single,blair_real,
26,1,1988,,,,,,,,never,,,woman,0,tw,tai-chung-shih,,straight,,,,,single,blanchewilliam,
18,6,1984,,,,,,,socially,never,,post_grad,woman,163,tw,pei-chi-hu,,gay,,,gemini,no,single,blazy_y,
27,10,1975,,,doesnt_have,might_want,omnivore,,socially,never,,post_grad,man,179,tw,taipei,monogamous,straight,,,scorpio,no,single,blendmeister,
29,2,1980,fit,,,,,,socially,never,,university,man,170,tw,tai-chung-shih,,straight,and_its_important,christianity,,no,single,blessdone,
10,8,1990,average_build,,doesnt_have,,,,socially,never,,post_grad,man,173,tw,hsin-chu,,straight,,,,no,single,blizzard_man,
1,12,1982,average_build,has_cats,doesnt_have,might_want,,,socially,never,,post_grad,woman,163,tw,tai-chung-shih,monogamous,straight,,,sagittarius,no,single,bloo0125,
